"","french_name","species","minYear","maxYear","estimate","se","infIC","supIC","GR","infGR","supGR","perc","infPerc","supPerc","pval","trend","trendEBCC"
"88","Roitelet à triple bandeau","REGIGN",2014,2023,0.004160729297036,0.00524679255965364,-0.00612298411988516,0.0144444427139571,1.00416939714854,0.993895723146475,1.01454926778173,"+3.8%","-5.4%","+13.9%",0.427775291300063,"Stable","Stable"
"89","Tourterelle turque","STRDEC",2014,2023,0.00137743669111083,0.00305520579518618,-0.00461076666745408,0.00736564004967576,1.00137838579276,0.995399846599146,1.00739283310009,"+1.2%","-4.1%","+6.9%",0.652098332410951,"Stable","Stable"
"90","Grosbec casse-noyaux","COCCOC",2014,2023,0.000495575743937123,0.0122561426233376,-0.0235264637978047,0.0245176152856789,1.00049569856188,0.976748125861908,1.0248206434566,"+0.4%","-19.1%","+24.7%",0.967746417054543,"Stable","Stable"
"91","Alouette des champs","ALAARV",2014,2023,-0.000921381980913566,0.00292839387632938,-0.00666103397851918,0.00481827001669199,0.999079042361127,0.993361101532579,1.00482989654542,"-0.8%","-5.8%","+4.4%",0.753037045223657,"Stable","Stable"
"92","Pouillot véloce","PHYCOL",2014,2023,-0.000952267999043104,0.00192443014627878,-0.00472415108574952,0.00281961508766341,0.99904818526424,0.995286990164769,1.00282359394102,"-0.9%","-4.2%","+2.6%",0.620719307950105,"Stable","Stable"
"93","Rossignol philomèle","LUSMEG",2014,2023,-0.000978270058139576,0.0029700958871192,-0.00679965799689322,0.00484311788061402,0.999022208292016,0.993223407369068,1.00485486473216,"-0.9%","-5.9%","+4.5%",0.741873603809317,"Stable","Stable"
"94","Bergeronnette grise","MOTALB",2014,2023,-0.00263398324014954,0.00472366322017438,-0.0118923631516913,0.00662439667139233,0.997369482650005,0.988178071510958,1.00664638651669,"-2.3%","-10.2%","+6.1%",0.577107633332921,"Stable","Stable"
"95","Grimpereau des bois","CERFAM",2014,2023,-0.00276396291349967,0.0143770954006109,-0.0309430698986971,0.0254151440716975,0.997239853315213,0.969530766989695,1.02574086238433,"-2.5%","-24.3%","+25.7%",0.847548216725365,"Stable","Stable"
"96","Epervier d'Europe","ACCNIS",2014,2023,-0.00416577781009732,0.0129572234624079,-0.0295619357964169,0.0212303801762222,0.995842887006209,0.97087074412625,1.02145734805652,"-3.7%","-23.4%","+21.1%",0.747829730652678,"Stable","Stable"
"97","Hirondelle de rochers","PTYRUP",2014,2023,-0.00432992672680167,0.0352442764460404,-0.0734087085610408,0.0647488551074376,0.995679433890792,0.929220971839145,1.06689104649771,"-3.8%","-48.3%","+79.1%",0.902222119372511,"Incertain","Incertain"
"98","Pinson des arbres","FRICOE",2014,2023,-0.00509054846249692,0.00156547677955753,-0.00815888295042962,-0.00202221397456415,0.994922386421469,0.991874310400171,0.997979829322555,"-4.5%","-7.1%","-1.8%",0.00114694449157947,"Déclin modéré","Déclin modéré"
"99","Coucou gris","CUCCAN",2014,2023,-0.00558595119864021,0.00334465032587982,-0.0121414658373647,0.000969563440084112,0.994429621217678,0.987931944356162,1.00097003361866,"-4.9%","-10.4%","+0.9%",0.0948965821996547,"Stable","Stable"
"100","Rougequeue noir","PHOOCH",2014,2023,-0.00601010927531413,0.00317223983038006,-0.012227699342859,0.000207480792230889,0.994007915303462,0.987846755194543,1.00020750231786,"-5.3%","-10.4%","+0.2%",0.0581460963688098,"Stable","Stable"
"101","Corbeau freux","CORFRU",2014,2023,-0.00660097333145971,0.019636642746697,-0.0450887931149858,0.0318868464520663,0.993420765234803,0.955912599607304,1.03240067889588,"-5.8%","-33.4%","+33.2%",0.736753305814166,"Incertain","Stable"
"102","Phragmite des joncs","ACRSCH",2014,2023,-0.00674756955994009,0.0271673998397594,-0.0599956732458686,0.0465005341259884,0.993275144171336,0.941768608376651,1.04759863861804,"-5.9%","-41.7%","+52%",0.803848072902756,"Incertain","Incertain"
"103","Sittelle torchepot","SITEUR",2014,2023,-0.00816262150176856,0.00502796243860375,-0.0180174278814319,0.00169218487789486,0.991870602234072,0.982143915521437,1.00169361743066,"-7.1%","-15%","+1.5%",0.104494268321263,"Stable","Stable"
"104","Chevalier guignette","ACTHYP",2014,2023,-0.00887958171685903,0.0356216410314203,-0.0786979981384428,0.0609388347047247,0.991159725339429,0.924319028365253,1.06283390364948,"-7.7%","-50.8%","+73.1%",0.803148130079106,"Incertain","Incertain"
"105","Bergeronnette printanière","MOTFLA",2014,2023,-0.0109058365058432,0.00946334305849182,-0.0294539889004872,0.00764231588880088,0.989153416532169,0.970975552266182,1.00767159291879,"-9.3%","-23.3%","+7.1%",0.249144589914302,"Stable","Stable"
"106","Canard colvert","ANAPLA",2014,2023,-0.0115541049098797,0.00910481113291803,-0.029399534730399,0.00629132491063979,0.988512387427394,0.971028427373678,1.00631115686314,"-9.9%","-23.2%","+5.8%",0.204437163177698,"Stable","Stable"
"107","Merle noir","TURMER",2014,2023,-0.0138016972711913,0.0018618249488717,-0.0174508741709798,-0.0101525203714028,0.986293109486679,0.982700510456549,0.989898842495731,"-11.7%","-14.5%","-8.7%",1.23479426724391e-13,"Déclin modéré","Déclin modéré"
"108","Hypolaïs polyglotte","HIPPOL",2014,2023,-0.0141642263603134,0.00454915380344039,-0.0230805678150566,-0.00524788490557024,0.985935614349198,0.977183751041927,0.99476586118594,"-12%","-18.8%","-4.6%",0.00184822472159798,"Déclin modéré","Déclin modéré"
"109","Perdrix rouge","ALERUF",2014,2023,-0.0148898853042397,0.013036611478779,-0.0404416438026465,0.0106618731941671,0.985220420877164,0.96036520613771,1.01071891350278,"-12.5%","-30.5%","+10.1%",0.253387865484327,"Incertain","Stable"
"110","Fauvette pitchou","SYLUND",2014,2023,-0.0149320448568776,0.0331176785043185,-0.079842694725342,0.0499786050115866,0.985178885300536,0.923261568878878,1.0512486046837,"-12.6%","-51.3%","+56.8%",0.652077214662806,"Incertain","Incertain"
"111","Bondrée apivore","PERAPI",2014,2023,-0.0167246711804212,0.0336733053700358,-0.0827243497056914,0.0492750073448488,0.983414409692572,0.920604877253496,1.05050920876741,"-14%","-52.5%","+55.8%",0.619418626863534,"Incertain","Incertain"
"112","Hirondelle rustique","HIRRUS",2014,2023,-0.0171943601424173,0.00442181399199781,-0.0258611155667329,-0.00852760471810155,0.982952619256696,0.974470418982836,0.99150865216835,"-14.3%","-20.8%","-7.4%",0.000100852850680829,"Déclin modéré","Déclin modéré"
